team_key,max_opr,max_auto_opr,max_tele_opr,max_rp_opr,opr_1,auto_opr_1,tele_opr_1,rp_opr_1,opr_2,auto_opr_2,tele_opr_2,rp_opr_2,opr_3,auto_opr_3,tele_opr_3,rp_opr_3,opr_4,auto_opr_4,tele_opr_4,rp_opr_4
frc288,25.142814706411762,9.179480814229883,12.623157213397818,0.8054989017995061,19.54460490147055,9.179480814229883,11.679922979218182,0.6982305561074589,17.069892887155465,5.142446684266018,12.623157213397818,0.33589537136981984,25.142814706411762,8.114860900217435,12.17551684968216,0.8054989017995061,,,,
frc766,8.207593349659154,3.7125192113876766,4.57807638685503,0.43301024770114277,8.207593349659154,3.7125192113876766,4.57807638685503,0.43301024770114277,,,,,,,,,,,,
frc4859,17.652911277065424,6.630528673931053,10.08080866013719,1.4809242740421389,17.652911277065424,6.630528673931053,10.08080866013719,1.4809242740421389,,,,,,,,,,,,
frc8423,6.611941941983124,3.038839395958741,5.187159869136066,-0.22032643990580433,6.611941941983124,3.038839395958741,5.187159869136066,-0.22032643990580433,,,,,,,,,,,,
frc8130,10.358244238977022,5.032579376871355,3.867583624686598,0.48474301837966144,4.874463439158998,1.3408969732779399,2.3939346193555613,-0.06867807777576761,10.358244238977022,5.032579376871355,3.867583624686598,0.48474301837966144,,,,,,,,
frc6181,13.737986481269974,3.751807187437404,10.000611376846868,0.713205293623765,13.737986481269974,3.751807187437404,10.000611376846868,0.713205293623765,,,,,,,,,,,,
frc9601,7.2507852777660595,1.5762086620059872,-1.088661485259148,0.6541122235711602,7.2507852777660595,1.5762086620059872,-1.088661485259148,0.6541122235711602,,,,,,,,,,,,
frc6605,-0.12053225637701438,0.5569768966053201,-1.8502160079558134,-0.00279184166403942,-0.12053225637701438,0.5569768966053201,-1.8502160079558134,-0.00279184166403942,,,,,,,,,,,,
frc4534,23.639493811853445,6.719114384759887,15.593260551805843,1.002368388061876,23.639493811853445,6.719114384759887,13.969707223496325,0.7839294311360339,22.856731886769204,4.131456629008754,15.593260551805843,1.002368388061876,,,,,,,,
frc365,21.80784539175072,6.432934203977871,16.1940508669547,1.243652678175283,21.80784539175072,5.523111127738576,16.1940508669547,1.243652678175283,20.500697720743236,6.432934203977871,11.255102643065062,0.47323309486398313,,,,,,,,
frc1160,16.887797487760853,6.619885973547337,10.066995503336196,0.6913771523222829,16.887797487760853,6.619885973547337,10.066995503336196,0.6913771523222829,,,,,,,,,,,,
